trait_name,haplo,estimate,std.error,p.value,associated
pc_aa_c32_0,H8,0.0785582516206442,0.0317256638011818,0.0133047204477292,Yes
pc_aa_c38_3,H8,0.0787079080269581,0.0318394044480941,0.0134598529129715,Yes
pc_aa_c36_1,H8,0.079136036262729,0.0320802775873356,0.0136573068137118,Yes
pc_ae_c38_0,H8,0.076959883355731,0.0314104962817496,0.0143060748231336,Yes
sm_c16_0,H8,0.0754537575607342,0.0311907281890082,0.0155853876776053,Yes
pc_ae_c34_1,H8,0.0743862781983669,0.0309054918595163,0.0161160058019205,Yes
sm_oh_c14_1,H8,0.0716896505630568,0.0299030262594296,0.0165392319401376,Yes
pc_ae_c44_5,H8,0.0764766400760977,0.0323062780289987,0.0179500229686342,Yes
h1,H8,0.0680873341532618,0.0290771042573338,0.019230103013709,Yes
pc_aa_c32_3,H8,0.0705179362457263,0.0303733870628875,0.0202792238150089,Yes
pc_ae_c40_3,H8,0.0687636245161143,0.0304495299079687,0.0239605132134284,Yes
pc_aa_c32_2,H8,0.0690261582656148,0.0311958133609062,0.0269541505932578,Yes
pc_ae_c42_1,H8,0.0714525164774778,0.0324347875891481,0.0276319575487214,Yes
pc_aa_c36_6,H8,0.0691157038226242,0.0314579593979015,0.0280491586470737,Yes
pc_aa_c42_6,H8,0.0694124302396446,0.0319572731088278,0.0298881412759373,Yes
pc_ae_c34_0,H8,0.0669001328809859,0.0308626590582903,0.0302191595589392,Yes
pc_ae_c36_0,H8,0.069375745971955,0.0320488226566976,0.0304471165634903,Yes
pc_aa_c40_3,H8,0.0686147032281564,0.0318858823534145,0.0314425964463718,Yes
pc_ae_c40_1,H8,0.0700716242389837,0.0326087434162317,0.0316816633907813,Yes
glu,H8,0.0630318976535274,0.0297605548931742,0.0342149709830464,Yes
lyso_pc_a_c16_1,H8,0.0676365248885084,0.0320588075273084,0.0349161138046106,Yes
pc_ae_c36_2,H8,0.064548049389311,0.0306913644215583,0.0354917218889994,Yes
pc_aa_c40_1,H8,0.0659396115263538,0.0322914946341164,0.0411899260738973,Yes
lyso_pc_a_c20_4,H8,0.0585215910663379,0.0289534776071982,0.0432963066883922,Yes
pc_ae_c44_6,H8,0.0652595216448945,0.0323179539319781,0.0434966781168229,Yes
sm_c24_0,H8,0.0640511527910706,0.0322889877718978,0.047332317303586,Yes
pc_aa_c24_0,H8,0.0623314632374673,0.031620299592283,0.0487370737579593,Yes
pc_ae_c34_0,H9,-0.19182121346127,0.0575498045752962,0.000863449713403464,Yes
c6_1,H9,0.189700000292655,0.0604900863671236,0.00171989775705539,Yes
pc_ae_c36_1,H9,-0.179579918232167,0.0577359548867542,0.00187650449989785,Yes
pc_aa_c24_0,H9,-0.179068558631303,0.0589225011528378,0.00238250398480178,Yes
c5_1_dc,H9,0.179179418160177,0.0592488252370961,0.00250259959361898,Yes
pc_ae_c34_1,H9,-0.160227140591032,0.0575702784740149,0.00539853778180888,Yes
pc_ae_c32_1,H9,-0.154232608155648,0.0587620651302626,0.00869254526891394,Yes
pc_ae_c36_4,H9,-0.158417291540776,0.0603615326023518,0.00869822213872817,Yes
c12_dc,H9,0.156063554361202,0.0605421953477526,0.00996558997812436,Yes
pc_ae_c34_2,H9,-0.148950067451922,0.0590396097521437,0.0116629310673004,Yes
pc_ae_c38_4,H9,-0.149963137320959,0.0602219292837709,0.0127923690827147,Yes
pc_ae_c36_5,H9,-0.148862203969108,0.060310665039452,0.0136023840407686,Yes
pc_aa_c32_3,H9,-0.140018344570242,0.0567922296466988,0.0137093556496592,Yes
lyso_pc_a_c26_1,H9,-0.143484784557107,0.059403909765081,0.0157444361559285,Yes
pc_ae_c30_1,H9,-0.140646393007361,0.0588093071217999,0.0168043784814333,Yes
pc_aa_c32_0,H9,-0.141771650505399,0.0593573084687132,0.0169477152849589,Yes
pc_aa_c38_5,H9,-0.137653124611309,0.0592220421104758,0.0201365202393819,Yes
pc_ae_c36_0,H9,-0.137323215601392,0.059871011696522,0.0218417351381803,Yes
pc_ae_c30_0,H9,-0.13230625435789,0.0584414179926825,0.0236117309977733,Yes
c5_m_dc,H9,0.137116012043458,0.0606012435488588,0.0236930038314136,Yes
lyso_pc_a_c28_0,H9,-0.135476457913309,0.0601451390696824,0.0243238131483456,Yes
pc_ae_c32_2,H9,-0.128298077520788,0.0569715147427119,0.0243568871199702,Yes
pc_aa_c34_1,H9,-0.136398152997261,0.0608726592003731,0.0250777162409337,Yes
pc_aa_c30_0,H9,-0.130531901149488,0.0590010970481392,0.0269755433654657,Yes
pc_ae_c38_2,H9,-0.130064330412606,0.0587998682134992,0.0270018442369244,Yes
c4_1,H9,0.131510396542087,0.0595125503273351,0.0271536608877958,Yes
pc_ae_c38_5,H9,-0.130483563173021,0.0604962589145384,0.0310504067795161,Yes
pc_ae_c36_2,H9,-0.122805323816068,0.0570075083546037,0.0312608217403207,Yes
pc_ae_c40_2,H9,-0.122152321789698,0.0576963665032672,0.0342836481073903,Yes
c14_2_oh,H9,0.113526654685535,0.0537785007528223,0.0348093324572958,Yes
pc_aa_c26_0,H9,-0.126078674220705,0.0598339431784366,0.0351427144375709,Yes
pc_aa_c34_4,H9,-0.124465902960155,0.0602257647834848,0.0388054422579045,Yes
pc_aa_c34_3,H9,-0.11742551173297,0.0583791353924223,0.0443205811840421,Yes
pc_aa_c36_4,H9,-0.121265277201714,0.0608683060210681,0.0463839375916719,Yes
lyso_pc_a_c26_0,H9,-0.117924873966541,0.0598111472103256,0.048694551305192,Yes
pc_aa_c36_1,H9,-0.117866949854414,0.0600927803792498,0.0498723613112055,Yes
